t,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
257,7.0,75.0,78.0,72.0,115.0,18.0,82.0,20.0,39.0,0.0,25.0,31.0,134.0
258,0.0,68.0,85.0,114.0,82.0,0.0,1.0,15.0,45.0,0.0,71.0,53.0,125.0
259,8.0,31.0,45.0,107.0,82.0,0.0,111.0,38.0,58.0,0.0,68.0,57.0,81.0
260,27.0,12.0,71.0,105.0,115.0,0.0,105.0,13.0,92.0,21.0,74.0,85.0,6.0
261,29.0,71.0,50.0,43.0,117.0,0.0,101.0,31.0,74.0,6.0,75.0,79.0,11.0
262,51.0,39.0,32.0,89.0,82.0,0.0,60.0,19.0,37.0,14.0,67.0,44.0,105.0
263,83.0,82.0,54.0,88.0,61.0,0.0,26.0,32.0,70.0,29.0,0.0,101.0,63.0
264,24.0,71.0,40.0,92.0,38.0,0.0,0.0,68.0,34.0,78.0,0.0,99.0,81.0
265,60.0,26.0,6.0,69.0,59.0,0.0,0.0,52.0,18.0,61.0,0.0,74.0,38.0
266,64.0,69.0,1.0,76.0,116.0,0.0,0.0,44.0,12.0,103.0,0.0,73.0,59.0
267,53.0,98.0,0.0,86.0,58.0,0.0,0.0,44.0,78.0,30.0,54.0,98.0,81.0
268,59.0,75.0,0.0,105.0,68.0,0.0,1.0,0.0,59.0,59.0,61.0,55.0,90.0
269,47.0,99.0,0.0,69.0,79.0,0.0,58.0,35.0,85.0,28.0,79.0,83.0,78.0
270,47.0,30.0,4.0,71.0,30.0,4.0,67.0,60.0,88.0,45.0,81.0,92.0,88.0
271,36.0,53.0,0.0,79.0,40.0,1.0,118.0,5.0,58.0,10.0,100.0,97.0,136.0
272,57.0,44.0,0.0,82.0,0.0,0.0,98.0,15.0,28.0,38.0,51.0,48.0,84.0
273,90.0,82.0,0.0,64.0,0.0,9.0,83.0,67.0,66.0,58.0,101.0,51.0,103.0
274,57.0,57.0,0.0,120.0,2.0,0.0,65.0,67.0,43.0,53.0,49.0,73.0,104.0
275,37.0,60.0,0.0,117.0,60.0,3.0,107.0,48.0,54.0,50.0,9.0,25.0,77.0
276,6.0,94.0,0.0,101.0,81.0,0.0,144.0,69.0,54.0,26.0,120.0,8.0,69.0
277,11.0,52.0,0.0,114.0,70.0,0.0,89.0,75.0,80.0,37.0,95.0,39.0,38.0
278,54.0,18.0,0.0,73.0,90.0,0.0,79.0,70.0,80.0,55.0,28.0,0.0,48.0
279,73.0,30.0,0.0,102.0,67.0,5.0,96.0,52.0,49.0,32.0,71.0,11.0,64.0
280,36.0,48.0,0.0,132.0,63.0,0.0,105.0,56.0,15.0,1.0,76.0,3.0,4.0
281,71.0,7.0,0.0,95.0,77.0,0.0,0.0,34.0,103.0,32.0,69.0,59.0,53.0
282,76.0,9.0,0.0,84.0,36.0,0.0,76.0,61.0,64.0,72.0,22.0,6.0,15.0
283,64.0,12.0,0.0,33.0,56.0,0.0,98.0,13.0,71.0,20.0,126.0,24.0,0.0
284,21.0,9.0,0.0,49.0,13.0,0.0,50.0,29.0,24.0,53.0,70.0,1.0,0.0
285,15.0,47.0,0.0,29.0,71.0,0.0,3.0,13.0,0.0,0.0,78.0,4.0,0.0
286,38.0,77.0,19.0,119.0,111.0,0.0,10.0,36.0,3.0,3.0,34.0,22.0,0.0
287,9.0,52.0,0.0,113.0,94.0,0.0,46.0,87.0,37.0,19.0,59.0,59.0,0.0
288,10.0,84.0,0.0,94.0,22.0,0.0,97.0,4.0,0.0,83.0,2.0,98.0,0.0
289,59.0,37.0,19.0,107.0,92.0,24.0,75.0,2.0,11.0,32.0,19.0,78.0,0.0
290,49.0,75.0,38.0,57.0,80.0,14.0,102.0,16.0,21.0,12.0,88.0,79.0,0.0
291,34.0,7.0,0.0,87.0,47.0,18.0,81.0,68.0,8.0,40.0,51.0,48.0,0.0
292,69.0,32.0,50.0,75.0,76.0,0.0,97.0,69.0,24.0,71.0,12.0,68.0,0.0
293,28.0,75.0,38.0,107.0,86.0,0.0,92.0,60.0,3.0,56.0,55.0,94.0,0.0
294,31.0,44.0,42.0,90.0,31.0,0.0,101.0,60.0,0.0,88.0,48.0,69.0,0.0
295,27.0,21.0,38.0,141.0,1.0,68.0,65.0,48.0,6.0,64.0,34.0,90.0,0.0
296,79.0,82.0,42.0,68.0,2.0,100.0,47.0,68.0,15.0,34.0,71.0,69.0,31.0
297,73.0,21.0,51.0,117.0,91.0,46.0,74.0,38.0,5.0,51.0,59.0,31.0,70.0
298,71.0,45.0,30.0,43.0,93.0,88.0,108.0,62.0,0.0,27.0,114.0,0.0,53.0
299,14.0,52.0,36.0,90.0,92.0,72.0,88.0,52.0,2.0,2.0,76.0,55.0,43.0
300,4.0,63.0,33.0,88.0,70.0,51.0,50.0,22.0,38.0,42.0,105.0,21.0,55.0
301,58.0,76.0,27.0,56.0,92.0,29.0,91.0,66.0,5.0,44.0,98.0,69.0,0.0
302,68.0,71.0,50.0,45.0,80.0,9.0,61.0,32.0,0.0,61.0,56.0,94.0,0.0
303,23.0,70.0,19.0,57.0,102.0,83.0,78.0,62.0,0.0,56.0,19.0,88.0,0.0
304,0.0,73.0,42.0,114.0,40.0,122.0,66.0,59.0,0.0,89.0,23.0,95.0,0.0
305,0.0,61.0,0.0,117.0,61.0,68.0,17.0,81.0,0.0,58.0,55.0,99.0,0.0
306,0.0,58.0,0.0,15.0,20.0,50.0,6.0,56.0,0.0,52.0,72.0,53.0,14.0
307,39.0,74.0,0.0,8.0,1.0,77.0,4.0,34.0,0.0,60.0,7.0,98.0,2.0
308,42.0,62.0,10.0,33.0,16.0,79.0,63.0,24.0,0.0,81.0,68.0,30.0,0.0
309,46.0,57.0,31.0,77.0,9.0,97.0,78.0,16.0,25.0,93.0,54.0,19.0,0.0
310,66.0,90.0,70.0,91.0,55.0,79.0,5.0,51.0,58.0,55.0,88.0,26.0,0.0
311,55.0,74.0,28.0,95.0,101.0,49.0,0.0,35.0,3.0,64.0,15.0,32.0,7.0
312,66.0,64.0,75.0,100.0,102.0,40.0,6.0,7.0,4.0,82.0,5.0,33.0,5.0
313,57.0,68.0,26.0,81.0,87.0,55.0,85.0,64.0,0.0,78.0,41.0,13.0,0.0
314,29.0,30.0,29.0,69.0,84.0,65.0,120.0,38.0,2.0,79.0,31.0,45.0,0.0
315,27.0,67.0,22.0,45.0,73.0,89.0,72.0,46.0,1.0,23.0,0.0,35.0,0.0
316,14.0,66.0,22.0,110.0,52.0,34.0,48.0,44.0,27.0,87.0,11.0,106.0,0.0
317,47.0,67.0,19.0,134.0,83.0,48.0,71.0,9.0,0.0,65.0,29.0,110.0,29.0
318,60.0,46.0,55.0,145.0,78.0,0.0,54.0,13.0,7.0,96.0,117.0,84.0,0.0
319,24.0,41.0,69.0,120.0,94.0,18.0,99.0,14.0,0.0,45.0,44.0,63.0,0.0
320,1.0,71.0,10.0,107.0,105.0,60.0,68.0,70.0,0.0,69.0,96.0,82.0,0.0
321,25.0,77.0,28.0,126.0,104.0,0.0,83.0,64.0,0.0,73.0,8.0,49.0,0.0
322,59.0,38.0,4.0,102.0,101.0,9.0,84.0,45.0,0.0,58.0,52.0,52.0,0.0
323,24.0,66.0,0.0,85.0,76.0,0.0,64.0,0.0,13.0,58.0,18.0,54.0,0.0
324,3.0,49.0,28.0,98.0,73.0,69.0,59.0,51.0,18.0,63.0,24.0,12.0,0.0
325,0.0,64.0,59.0,23.0,96.0,49.0,81.0,68.0,51.0,30.0,44.0,8.0,0.0
326,9.0,59.0,81.0,82.0,82.0,0.0,39.0,57.0,28.0,71.0,102.0,96.0,0.0
327,0.0,64.0,78.0,48.0,32.0,0.0,0.0,11.0,23.0,70.0,56.0,112.0,0.0
328,0.0,79.0,20.0,5.0,82.0,4.0,44.0,44.0,27.0,79.0,71.0,75.0,0.0
329,0.0,98.0,39.0,0.0,32.0,0.0,60.0,0.0,9.0,83.0,57.0,111.0,7.0
330,0.0,28.0,33.0,4.0,0.0,19.0,75.0,22.0,56.0,24.0,67.0,87.0,0.0
331,0.0,38.0,47.0,0.0,6.0,0.0,52.0,20.0,84.0,0.0,11.0,65.0,0.0
332,0.0,71.0,49.0,2.0,67.0,20.0,17.0,0.0,38.0,0.0,53.0,49.0,8.0
333,0.0,83.0,37.0,77.0,118.0,0.0,18.0,0.0,2.0,73.0,30.0,83.0,0.0
334,39.0,48.0,41.0,60.0,111.0,0.0,79.0,0.0,35.0,71.0,58.0,68.0,0.0
335,18.0,47.0,51.0,110.0,32.0,0.0,108.0,8.0,79.0,86.0,26.0,71.0,0.0
336,0.0,32.0,87.0,103.0,92.0,0.0,76.0,72.0,29.0,71.0,22.0,4.0,0.0
337,0.0,52.0,61.0,50.0,70.0,0.0,100.0,50.0,71.0,64.0,25.0,39.0,13.0
338,0.0,53.0,14.0,93.0,94.0,0.0,95.0,68.0,56.0,31.0,18.0,67.0,37.0
339,0.0,51.0,47.0,126.0,65.0,0.0,88.0,40.0,59.0,54.0,0.0,66.0,14.0
340,0.0,15.0,22.0,81.0,89.0,0.0,48.0,47.0,62.0,108.0,17.0,37.0,86.0
341,0.0,89.0,31.0,87.0,94.0,0.0,90.0,73.0,60.0,60.0,29.0,62.0,97.0
342,0.0,91.0,22.0,60.0,66.0,0.0,91.0,36.0,35.0,60.0,0.0,51.0,29.0
343,4.0,89.0,0.0,78.0,61.0,0.0,105.0,105.0,81.0,12.0,0.0,57.0,2.0
344,0.0,37.0,0.0,9.0,63.0,1.0,62.0,73.0,48.0,89.0,33.0,36.0,33.0
345,0.0,18.0,26.0,1.0,112.0,0.0,57.0,88.0,47.0,110.0,53.0,1.0,15.0
346,0.0,73.0,4.0,16.0,79.0,0.0,94.0,38.0,64.0,95.0,138.0,17.0,18.0
347,0.0,121.0,38.0,48.0,92.0,0.0,22.0,54.0,24.0,69.0,81.0,0.0,3.0
348,0.0,52.0,63.0,73.0,82.0,9.0,86.0,41.0,59.0,62.0,48.0,25.0,9.0
349,1.0,36.0,67.0,101.0,62.0,0.0,81.0,20.0,57.0,73.0,42.0,85.0,53.0
350,39.0,62.0,14.0,30.0,21.0,0.0,81.0,90.0,16.0,42.0,1.0,64.0,94.0
351,15.0,12.0,0.0,80.0,92.0,0.0,87.0,70.0,0.0,92.0,3.0,89.0,103.0
352,0.0,0.0,0.0,110.0,83.0,0.0,82.0,38.0,62.0,55.0,43.0,25.0,98.0
353,7.0,16.0,12.0,97.0,96.0,0.0,72.0,33.0,57.0,62.0,1.0,77.0,66.0
354,66.0,21.0,52.0,110.0,73.0,6.0,18.0,0.0,61.0,90.0,0.0,33.0,84.0
355,21.0,0.0,44.0,46.0,45.0,27.0,9.0,57.0,52.0,29.0,0.0,40.0,14.0
356,32.0,0.0,23.0,73.0,74.0,0.0,69.0,52.0,45.0,18.0,0.0,7.0,37.0
357,12.0,51.0,34.0,66.0,22.0,6.0,34.0,20.0,53.0,69.0,0.0,16.0,13.0
358,33.0,0.0,34.0,101.0,60.0,9.0,68.0,29.0,42.0,72.0,19.0,24.0,71.0
359,3.0,30.0,73.0,49.0,59.0,2.0,63.0,80.0,68.0,60.0,28.0,44.0,91.0
360,11.0,72.0,29.0,85.0,46.0,4.0,104.0,57.0,85.0,45.0,0.0,80.0,101.0
361,11.0,82.0,7.0,79.0,58.0,59.0,39.0,73.0,48.0,48.0,0.0,5.0,108.0
362,53.0,55.0,28.0,135.0,52.0,84.0,71.0,59.0,97.0,51.0,0.0,2.0,92.0
363,74.0,79.0,72.0,59.0,0.0,114.0,69.0,49.0,89.0,63.0,8.0,9.0,75.0
364,60.0,30.0,48.0,57.0,0.0,58.0,94.0,61.0,52.0,39.0,0.0,23.0,92.0
365,20.0,61.0,49.0,96.0,3.0,108.0,97.0,33.0,3.0,0.0,0.0,42.0,71.0
366,13.0,61.0,53.0,111.0,17.0,104.0,83.0,21.0,35.0,71.0,0.0,55.0,103.0
367,4.0,32.0,78.0,65.0,0.0,18.0,82.0,58.0,32.0,64.0,0.0,46.0,75.0
368,0.0,81.0,0.0,77.0,0.0,2.0,99.0,87.0,94.0,78.0,0.0,71.0,62.0
369,1.0,74.0,0.0,86.0,0.0,4.0,107.0,16.0,41.0,31.0,0.0,75.0,59.0
370,59.0,45.0,0.0,98.0,0.0,27.0,36.0,26.0,55.0,30.0,0.0,97.0,45.0
371,71.0,24.0,55.0,90.0,0.0,1.0,80.0,24.0,28.0,72.0,0.0,72.0,70.0
372,77.0,18.0,46.0,136.0,0.0,7.0,83.0,51.0,11.0,80.0,0.0,110.0,92.0
373,40.0,114.0,48.0,35.0,0.0,0.0,101.0,60.0,25.0,62.0,0.0,88.0,76.0
374,0.0,53.0,39.0,3.0,0.0,44.0,88.0,60.0,62.0,17.0,0.0,96.0,56.0
375,34.0,38.0,37.0,7.0,0.0,51.0,70.0,24.0,66.0,14.0,0.0,16.0,95.0
376,39.0,59.0,90.0,1.0,25.0,54.0,96.0,70.0,93.0,46.0,0.0,18.0,21.0
377,30.0,32.0,70.0,0.0,0.0,30.0,80.0,66.0,47.0,94.0,0.0,12.0,48.0
378,60.0,76.0,41.0,50.0,0.0,3.0,33.0,6.0,10.0,73.0,0.0,1.0,81.0
379,5.0,33.0,8.0,80.0,0.0,22.0,38.0,16.0,22.0,16.0,36.0,107.0,47.0
380,0.0,70.0,56.0,28.0,0.0,7.0,78.0,63.0,61.0,34.0,69.0,87.0,43.0
381,0.0,72.0,120.6252413,2.0,0.0,56.0,17.0,66.0,37.0,95.0,0.0,92.0,63.0
382,0.0,54.0,22.0,7.0,18.0,69.0,36.0,76.0,63.0,73.0,0.0,78.0,43.0
383,44.0,32.0,62.0,33.0,0.0,84.0,85.0,0.0,68.0,54.0,55.0,44.0,25.0
384,53.0,60.0,46.0,43.0,0.0,34.0,96.0,0.0,63.0,61.0,75.0,60.0,48.0
385,25.0,93.0,65.0,99.0,104.0,48.0,70.0,1.0,71.0,74.0,118.0,0.0,45.0
386,10.0,27.0,10.0,59.0,0.0,9.0,84.0,54.0,36.0,38.0,92.0,0.0,20.0
387,0.0,61.0,0.0,70.0,8.0,0.0,87.0,89.0,4.0,65.0,69.0,33.0,0.0
388,1.0,14.0,6.0,75.0,58.0,25.0,103.0,70.0,47.0,49.0,57.0,51.0,0.0
389,63.0,44.0,37.0,67.0,0.0,0.0,102.0,50.0,52.0,31.0,40.0,86.0,0.0
390,65.0,44.0,56.0,50.0,0.0,10.0,109.0,67.0,58.0,34.0,94.0,90.0,30.0
391,77.0,55.0,72.0,0.0,0.0,1.0,80.0,69.0,63.0,65.0,104.0,41.0,11.0
392,72.0,75.0,74.0,0.0,0.0,8.0,100.0,17.0,72.0,81.0,64.0,85.0,0.0
393,38.0,48.0,71.0,0.0,0.0,0.0,60.0,6.0,85.0,83.0,96.0,102.0,0.0
394,8.0,17.0,70.0,0.0,0.0,0.0,67.0,0.0,77.0,57.0,108.0,83.0,0.0
395,63.0,34.0,54.0,14.0,0.0,13.0,71.0,41.0,102.0,56.0,89.0,86.0,0.0
396,43.0,81.0,42.0,59.0,0.0,10.0,93.0,69.0,75.0,18.0,40.0,60.0,0.0
397,100.0,86.0,63.0,20.0,0.0,0.0,104.0,71.0,56.0,88.0,71.0,27.0,0.0
398,47.0,36.0,15.0,100.0,0.0,0.0,89.0,64.0,0.0,84.0,99.0,46.0,0.0
399,99.0,67.0,44.0,83.0,0.0,7.0,103.0,77.0,0.0,54.0,122.0,23.0,0.0
400,59.0,58.0,67.0,78.0,0.0,0.0,88.0,33.0,10.0,59.0,127.0,7.0,0.0
401,54.0,29.0,41.0,73.0,0.0,2.0,105.0,82.0,52.0,48.0,114.0,57.0,0.0
402,35.0,65.0,11.0,69.0,0.0,0.0,110.0,75.0,52.0,67.0,76.0,46.0,0.0
403,10.0,77.0,0.0,35.0,0.0,0.0,81.0,36.0,0.0,75.0,38.0,83.0,0.0
404,1.0,42.0,0.0,65.0,1.0,0.0,124.0,77.0,33.0,22.0,46.0,102.0,33.0
405,0.0,73.0,9.0,78.0,0.0,5.0,91.0,79.0,62.0,0.0,88.0,56.0,0.0
406,69.0,118.0,18.0,82.0,0.0,85.0,78.0,45.0,82.0,39.0,148.0,68.0,0.0
407,59.0,50.0,49.0,73.0,0.0,87.0,127.0,47.0,77.0,93.0,64.0,81.0,0.0
408,62.0,6.0,72.0,0.0,0.0,52.0,116.0,69.0,79.0,81.0,20.0,14.0,0.0
409,64.0,9.0,68.0,44.0,0.0,56.0,35.0,40.0,65.0,48.0,52.0,107.0,4.0
410,83.0,3.0,76.0,31.0,0.0,62.0,0.0,95.0,12.0,50.0,29.0,67.0,6.0
411,89.0,26.0,85.0,38.0,0.0,36.0,72.0,64.0,28.0,62.0,0.0,76.0,0.0
412,63.0,87.0,42.0,64.0,0.0,13.0,51.0,58.0,13.0,53.0,26.0,86.0,0.0
413,46.0,81.0,32.0,53.0,0.0,0.0,38.0,12.0,33.0,71.0,0.0,51.0,8.0
414,46.0,36.0,10.0,52.0,0.0,26.0,98.0,27.0,51.0,46.0,14.0,55.0,0.0
415,36.0,53.0,55.0,80.0,0.0,1.0,93.0,73.0,37.0,42.0,33.0,76.0,2.0
416,70.0,66.0,61.0,37.0,0.0,0.0,101.0,71.0,39.0,49.0,64.0,96.0,0.0
417,53.0,28.0,6.0,80.0,0.0,0.0,98.0,54.0,17.0,80.0,83.0,62.0,0.0
418,99.0,37.0,17.0,53.0,0.0,0.0,10.0,11.0,4.0,69.0,22.0,50.0,0.0
419,79.0,65.0,21.0,74.0,0.0,0.0,100.0,13.0,74.0,16.0,0.0,25.0,0.0
420,63.0,59.0,61.0,7.0,0.0,25.0,68.0,13.0,77.0,68.0,3.0,2.0,0.0
421,10.0,59.0,8.0,36.0,0.0,59.0,77.0,30.0,68.0,53.0,0.0,43.0,0.0
422,7.0,12.0,0.0,6.0,0.0,59.0,138.0,51.0,35.0,35.0,42.0,67.0,0.0
423,40.0,26.0,0.0,34.0,0.0,50.0,73.0,84.0,0.0,65.0,83.0,32.0,0.0
424,13.0,31.0,9.0,18.0,0.0,109.0,0.0,29.0,9.0,44.0,162.1198533,43.0,0.0
425,0.0,55.0,23.0,63.0,0.0,90.0,76.0,0.0,0.0,39.0,108.0,80.0,0.0
426,27.0,67.0,34.0,90.0,0.0,89.0,120.0,2.0,22.0,33.0,96.0,60.0,0.0
427,38.0,75.0,71.0,61.0,0.0,82.0,90.0,71.0,76.0,70.0,75.0,83.0,0.0
428,55.0,62.0,44.0,23.0,0.0,76.0,66.0,73.0,75.0,93.0,47.0,77.0,0.0
429,72.0,46.0,66.0,0.0,0.0,32.0,13.0,64.0,9.0,24.0,110.0,107.0,0.0
430,66.0,62.0,34.0,14.0,0.0,52.0,63.0,68.0,87.0,18.0,162.1198533,84.0,0.0
431,87.0,74.0,24.0,4.0,0.0,70.0,120.0,82.0,76.0,55.0,58.0,71.0,0.0
432,43.0,74.0,46.0,3.0,0.0,93.0,69.0,88.0,63.0,57.0,46.0,38.0,0.0
433,68.0,20.0,68.0,0.0,0.0,128.0,107.0,48.0,85.0,20.0,56.0,24.0,2.0
434,46.0,33.0,73.0,31.0,0.0,87.0,103.0,67.0,91.0,88.0,58.0,62.0,6.0
435,4.0,8.0,87.0,4.0,0.0,78.0,80.0,84.0,93.0,53.0,93.0,54.0,13.0
436,10.0,71.0,58.0,36.0,0.0,105.0,23.0,55.0,55.0,12.0,9.0,53.0,9.0
437,27.0,14.0,54.0,2.0,0.0,107.0,84.0,49.0,92.0,61.0,6.0,74.0,0.0
438,5.0,42.0,45.0,0.0,0.0,23.0,80.0,0.0,84.0,44.0,33.0,24.0,6.0
439,0.0,74.0,0.0,7.0,0.0,104.0,64.0,17.0,72.0,36.0,80.0,59.0,3.0
440,3.0,20.0,9.0,0.0,0.0,48.0,97.0,44.0,103.0,65.0,20.0,62.0,16.0
441,41.0,50.0,6.0,0.0,0.0,11.0,84.0,75.0,64.0,50.0,62.0,19.0,2.0
442,0.0,33.0,47.0,6.0,0.0,67.0,92.0,69.0,33.0,83.0,38.0,42.0,52.0
443,61.0,60.0,75.0,0.0,0.0,57.0,98.0,61.0,46.0,60.0,46.0,0.0,84.0
444,59.0,72.0,47.0,0.0,0.0,18.0,93.0,65.0,28.0,38.0,68.0,2.0,85.0
445,77.0,44.0,47.0,0.0,0.0,23.0,120.0,59.0,71.0,22.0,81.0,0.0,80.0
446,72.0,29.0,8.0,12.0,50.0,43.0,50.0,67.0,50.0,8.0,23.0,0.0,58.0
447,47.0,60.0,13.0,0.0,62.0,113.0,69.0,38.0,8.0,48.0,55.0,0.0,103.0
448,121.0,70.0,65.0,0.0,36.0,103.0,75.0,23.0,55.0,27.0,40.0,0.0,59.0
449,64.0,84.0,96.0,0.0,97.0,109.0,67.0,19.0,77.0,106.0,35.0,0.0,59.0
450,50.0,83.0,55.0,0.0,41.0,81.0,80.0,2.0,30.0,75.0,90.0,0.0,33.0
451,52.0,76.0,31.0,0.0,45.0,92.0,55.0,19.0,50.0,48.0,26.0,0.0,4.0
452,60.0,44.0,51.0,1.0,18.0,19.0,90.0,17.0,53.0,12.0,50.0,2.0,32.0
453,73.0,42.0,24.0,0.0,29.0,11.0,67.0,75.0,57.0,7.0,60.0,0.0,1.0
454,43.0,74.0,19.0,0.0,60.0,0.0,31.0,61.0,93.0,28.0,0.0,0.0,16.0
455,48.0,76.0,65.0,0.0,0.0,0.0,67.0,14.0,103.0,60.0,47.0,0.0,44.0
456,44.0,68.0,57.0,0.0,12.0,16.0,87.0,55.0,73.0,87.0,64.0,0.0,65.0
457,74.0,71.0,50.0,0.0,40.0,42.0,83.0,61.0,29.0,39.0,66.0,0.0,72.0
458,37.0,30.0,45.0,0.0,42.0,0.0,0.0,50.0,35.0,17.0,27.0,5.0,94.0
459,56.0,29.0,14.0,0.0,25.0,19.0,30.0,105.0,0.0,70.0,43.0,16.0,74.0
460,73.0,14.0,30.0,5.0,24.0,1.0,103.0,81.0,37.0,56.0,55.0,0.0,85.0
461,67.0,29.0,25.0,0.0,54.0,19.0,66.0,72.0,68.0,72.0,88.0,0.0,67.0
462,42.0,55.0,63.0,0.0,78.0,74.0,91.0,75.0,71.0,57.0,23.0,0.0,111.0
463,38.0,84.0,47.0,0.0,99.0,43.0,69.0,30.0,81.0,55.0,59.0,7.0,43.0
464,32.0,62.0,21.0,0.0,17.0,45.0,57.0,48.0,39.0,42.0,20.0,0.0,71.0
465,39.0,88.0,62.0,0.0,6.0,86.0,74.0,53.0,39.0,59.0,94.0,0.0,87.0
466,21.0,73.0,11.0,0.0,25.0,93.0,100.0,76.0,57.0,44.0,26.0,0.0,100.0
467,85.0,69.0,26.0,0.0,8.0,60.0,37.0,46.0,48.0,43.0,0.0,0.0,76.0
468,82.0,59.0,46.0,0.0,31.0,77.0,77.0,61.0,26.0,73.0,10.0,1.0,33.0
469,44.0,70.0,57.0,0.0,10.0,38.0,92.0,76.0,22.0,93.0,113.0,0.0,99.0
470,50.0,50.0,35.0,7.0,0.0,44.0,103.0,63.0,23.0,29.0,47.0,14.0,45.0
471,84.0,60.0,53.0,10.0,0.0,49.0,96.0,56.0,23.0,21.0,0.0,18.0,38.0
472,70.0,74.0,17.0,0.0,0.0,108.0,89.0,61.0,7.0,59.0,57.0,0.0,50.0
473,51.0,35.0,25.0,0.0,0.0,108.0,104.0,52.0,78.0,46.0,45.0,4.0,39.0
474,18.0,41.0,22.0,0.0,0.0,94.0,78.0,72.0,51.0,66.0,65.0,1.0,1.0
475,68.0,17.0,35.0,0.0,0.0,27.0,84.0,71.0,49.0,90.0,81.0,0.0,0.0
476,80.0,57.0,4.0,0.0,0.0,34.0,85.0,39.0,44.0,35.0,26.0,0.0,0.0
477,80.0,50.0,21.0,0.0,0.0,25.0,82.0,42.0,42.0,71.0,68.0,1.0,0.0
478,52.0,62.0,0.0,0.0,0.0,23.0,70.0,56.0,52.0,5.0,37.0,0.0,58.0
479,61.0,112.0,6.0,0.0,0.0,79.0,60.0,81.0,61.0,87.0,4.0,0.0,102.0
480,40.0,80.0,69.0,0.0,0.0,108.0,91.0,43.0,25.0,73.0,45.0,17.0,70.0
481,15.0,62.0,45.0,0.0,0.0,53.0,95.0,54.0,63.0,67.0,109.0,0.0,16.0
482,0.0,43.0,23.0,16.0,0.0,25.0,96.0,51.0,80.0,48.0,85.0,6.0,0.0
483,0.0,57.0,79.0,6.0,0.0,1.0,115.0,77.0,68.0,25.0,91.0,69.0,0.0
484,0.0,35.0,24.0,0.0,0.0,53.0,94.0,52.0,68.0,57.0,35.0,0.0,0.0
485,0.0,14.0,65.0,0.0,0.0,0.0,119.0,33.0,56.0,95.0,39.0,1.0,29.0
486,0.0,27.0,0.0,0.0,0.0,5.0,120.0,16.0,38.0,97.0,51.0,10.0,0.0
487,22.0,5.0,0.0,0.0,0.0,87.0,37.0,26.0,46.0,68.0,92.0,0.0,0.0
488,92.0,21.0,0.0,0.0,0.0,5.0,94.0,55.0,7.0,75.0,74.0,2.0,0.0
489,57.0,37.0,0.0,0.0,0.0,67.0,94.0,64.0,16.0,78.0,25.0,0.0,3.0
490,1.0,75.0,15.0,0.0,0.0,134.0,24.0,77.0,80.0,53.0,54.0,0.0,2.0
491,77.0,50.0,0.0,0.0,0.0,85.0,113.0,0.0,77.0,93.0,32.0,0.0,0.0
492,86.0,97.0,0.0,0.0,0.0,86.0,133.0,0.0,58.0,68.0,67.0,34.0,0.0
493,75.0,63.0,0.0,0.0,0.0,94.0,70.0,0.0,87.0,89.0,92.0,0.0,0.0
494,60.0,12.0,0.0,28.0,0.0,43.0,94.0,0.0,58.0,36.0,82.0,0.0,0.0
495,78.0,63.0,4.0,28.0,0.0,31.0,66.0,0.0,55.0,0.0,92.0,0.0,6.0
496,58.0,31.0,0.0,46.0,0.0,90.0,73.0,0.0,40.0,39.0,95.0,0.0,0.0
497,78.0,57.0,0.0,15.0,0.0,39.0,29.0,36.0,79.0,100.0,26.0,0.0,0.0
498,54.0,34.0,0.0,0.0,0.0,95.0,66.0,0.0,26.0,77.0,16.0,0.0,0.0
499,74.0,105.0,0.0,82.0,0.0,46.0,81.0,10.0,69.0,113.0,133.0,0.0,0.0
500,50.0,62.0,0.0,67.0,0.0,40.0,22.0,44.0,51.0,108.0,121.0,0.0,0.0
501,80.0,72.0,0.0,64.0,0.0,78.0,81.0,54.0,54.0,46.0,57.0,0.0,0.0
502,101.0,75.0,0.0,16.0,0.0,95.0,57.0,4.0,32.0,81.0,65.0,0.0,0.0
503,52.0,63.0,0.0,0.0,0.0,13.0,63.0,6.0,61.0,109.0,42.0,0.0,0.0
504,86.0,62.0,0.0,0.0,0.0,35.0,69.0,0.0,48.0,26.0,58.0,0.0,2.0
505,77.0,26.0,0.0,2.0,0.0,10.0,50.0,0.0,6.0,63.0,35.0,0.0,0.0
506,88.0,43.0,0.0,0.0,0.0,34.0,76.0,0.0,25.0,28.0,28.0,0.0,0.0
507,57.0,18.0,0.0,0.0,0.0,1.0,14.0,0.0,10.0,60.0,80.0,10.0,0.0
508,54.0,93.0,0.0,7.0,0.0,37.0,21.0,0.0,76.0,57.0,90.0,0.0,7.0
509,38.0,83.0,0.0,57.0,0.0,4.0,36.0,0.0,54.0,86.0,107.0,3.0,0.0
510,58.0,65.0,0.0,116.0,0.0,36.0,30.0,0.0,42.0,71.0,66.0,0.0,5.0
511,35.0,84.0,0.0,78.0,0.0,24.0,37.0,0.0,79.0,27.0,72.0,0.0,6.0
512,32.0,25.0,0.0,0.0,0.0,31.0,30.0,16.0,48.0,0.0,6.0,0.0,0.0
513,35.0,87.0,0.0,1.0,36.0,27.0,83.0,0.0,37.0,0.0,82.0,33.0,11.0
514,33.0,38.0,0.0,0.0,82.0,64.0,83.0,0.0,41.0,7.0,15.0,39.0,7.0
