t,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13
13208,37.0,69.0,46.0,52.0,37.0,69.0,54.0,27.0,100.0,10.0,85.0,28.0,0.0
13209,39.0,44.0,42.0,59.0,61.0,75.0,20.0,57.0,86.0,35.0,88.0,23.0,0.0
13210,21.0,75.0,31.0,66.0,67.0,81.0,43.0,79.0,88.0,59.0,68.0,20.0,30.0
13211,33.0,37.0,24.0,74.0,25.0,71.0,35.0,50.0,89.0,63.0,68.0,0.0,31.0
13212,50.0,26.0,9.0,54.0,60.0,50.0,66.0,67.0,97.0,45.0,23.0,0.0,45.0
13213,30.0,37.0,25.0,76.0,90.0,107.0,78.0,62.0,84.0,45.0,50.0,0.0,59.0
13214,14.0,67.0,35.0,58.0,24.0,70.0,3.0,27.0,50.0,52.0,54.0,0.0,40.0
13215,20.0,29.0,52.0,44.0,12.0,38.0,13.0,23.0,36.0,77.0,35.0,0.0,20.0
13216,49.0,44.0,28.0,64.0,0.0,51.0,24.0,27.0,70.0,22.0,27.0,0.0,0.0
13217,65.0,66.0,6.0,37.0,53.0,19.0,53.0,56.0,88.0,0.0,52.0,61.0,0.0
13218,49.0,22.0,29.0,22.0,84.0,23.0,74.0,57.0,27.0,23.0,49.0,23.0,4.0
13219,76.0,64.0,39.0,66.0,25.0,104.0,71.0,75.0,26.0,50.0,21.0,45.0,0.0
13220,0.0,20.0,29.0,61.0,22.0,89.0,39.0,50.0,93.0,30.0,43.0,41.0,0.0
13221,42.0,37.0,63.0,43.0,33.0,84.0,50.0,58.0,88.0,41.0,40.0,8.0,0.0
13222,43.0,31.0,36.0,51.0,49.0,20.0,47.0,74.0,114.0,35.0,5.0,0.0,0.0
13223,30.0,11.0,34.0,50.0,64.0,62.0,69.0,68.0,82.0,49.0,1.0,0.0,0.0
13224,66.0,0.0,28.0,61.0,99.0,96.0,43.0,43.0,69.0,40.0,27.0,15.0,33.0
13225,48.0,19.0,33.0,53.0,47.0,55.0,56.0,53.0,8.0,0.0,33.0,14.0,6.0
13226,52.0,40.0,13.0,46.0,83.0,78.0,55.0,0.0,2.0,43.0,68.0,5.0,1.0
13227,24.0,59.0,13.0,53.0,41.0,57.0,80.0,59.0,90.0,74.0,29.0,15.0,8.0
13228,54.0,23.0,13.0,44.0,62.0,85.0,60.0,64.0,98.0,28.0,0.0,13.0,0.0
13229,18.0,69.0,36.0,65.0,82.0,89.0,22.0,55.0,107.0,0.0,41.0,0.0,0.0
13230,14.0,66.0,42.0,50.0,64.0,114.0,23.0,69.0,92.0,48.0,40.0,0.0,0.0
13231,9.0,61.0,21.0,70.0,51.0,59.0,16.0,68.0,95.0,0.0,14.0,6.0,0.0
13232,11.0,41.0,41.0,55.0,25.0,56.0,0.0,66.0,93.0,0.0,8.0,0.0,9.0
13233,16.0,23.0,5.0,40.0,34.0,54.0,23.0,69.0,72.0,0.0,44.0,0.0,1.0
13234,30.0,6.0,35.0,63.0,34.0,120.0,63.0,78.0,115.0,33.0,38.0,0.0,0.0
13235,10.0,21.0,18.0,33.0,80.0,94.0,8.0,71.0,90.0,108.0,47.0,0.0,1.0
13236,2.0,18.0,1.0,57.0,38.0,68.0,39.0,67.0,109.0,86.0,57.0,0.0,31.0
13237,0.0,14.0,16.0,65.0,44.0,78.0,47.0,67.0,69.0,70.0,8.0,0.0,10.0
13238,41.0,31.0,5.0,47.0,63.0,96.0,67.0,59.0,120.0,27.0,18.0,1.0,0.0
13239,60.0,44.0,22.0,45.0,41.0,61.0,42.0,56.0,15.0,50.0,51.0,14.0,0.0
13240,22.0,54.0,7.0,6.0,0.0,6.0,39.0,30.0,87.0,42.0,1.0,19.0,0.0
13241,12.0,56.0,14.0,47.0,0.0,64.0,65.0,39.0,93.0,76.0,0.0,42.0,0.0
13242,4.0,58.0,6.0,63.0,45.0,77.0,47.0,36.0,109.0,25.0,1.0,42.0,1.0
13243,20.0,53.0,0.0,18.0,46.0,122.6049868,52.0,51.0,40.0,84.0,0.0,29.0,1.0
13244,16.0,66.0,15.0,21.0,71.0,99.0,50.0,54.0,67.0,93.0,9.0,17.0,17.0
13245,56.0,22.0,6.0,38.0,30.0,55.0,48.0,72.0,81.0,44.0,21.0,29.0,0.0
13246,28.0,48.0,14.0,56.0,0.0,60.0,57.0,61.0,69.0,57.0,77.0,6.0,39.0
13247,24.0,55.0,44.0,65.0,74.0,47.0,41.0,58.0,107.0,37.0,52.0,26.0,34.0
13248,48.0,20.0,40.0,59.0,55.0,79.0,40.0,69.0,90.0,40.0,75.0,6.0,23.0
13249,40.0,41.0,40.0,41.0,33.0,69.0,31.0,29.0,94.0,0.0,78.0,16.0,43.0
13250,34.0,32.0,33.0,49.0,43.0,11.0,62.0,60.0,115.0,9.0,48.0,48.0,29.0
13251,23.0,0.0,0.0,83.0,62.0,75.0,11.0,82.0,40.0,25.0,100.0,51.0,8.0
13252,9.0,52.0,10.0,72.0,76.0,8.0,49.0,68.0,60.0,0.0,55.0,54.0,0.0
13253,0.0,35.0,22.0,88.0,49.0,67.0,43.0,12.0,8.0,18.0,59.0,53.0,14.0
13254,3.0,38.0,0.0,30.0,45.0,117.0,82.0,23.0,78.0,39.0,48.0,49.0,6.0
13255,2.0,81.0,20.0,60.0,27.0,79.0,75.0,73.0,96.0,20.0,69.0,35.0,48.0
13256,26.0,44.0,22.0,67.0,19.0,100.0,36.0,55.0,117.0,57.0,56.0,17.0,49.0
13257,32.0,3.0,33.0,48.0,88.0,122.6049868,42.0,15.0,67.0,35.0,26.0,60.0,37.0
13258,22.0,18.0,63.0,55.0,78.0,96.0,42.0,54.0,110.0,50.0,47.0,61.0,82.0
13259,21.0,19.0,38.0,75.0,37.0,50.0,52.0,72.0,113.0,9.0,18.0,88.0,47.0
13260,0.0,43.0,52.0,27.0,53.0,73.0,36.0,59.0,117.0,31.0,58.0,16.0,73.0
13261,32.0,77.0,62.0,55.0,57.0,24.0,40.0,25.0,115.0,0.0,37.0,21.0,69.0
13262,2.0,31.0,27.0,46.0,21.0,115.0,47.0,16.0,107.0,10.0,9.0,46.0,97.0
13263,28.0,81.0,23.0,69.0,58.0,80.0,31.0,57.0,74.0,2.0,57.0,79.0,55.0
13264,29.0,33.0,6.0,43.0,51.0,32.0,16.0,79.0,57.0,8.0,14.0,38.0,3.0
13265,30.0,50.0,25.0,57.0,56.0,45.0,1.0,52.0,71.0,40.0,6.0,79.0,15.0
13266,19.0,84.0,15.0,51.0,67.0,84.0,31.0,34.0,80.0,106.0,48.0,77.0,36.0
13267,36.0,4.0,22.0,34.0,26.0,52.0,73.0,29.0,94.0,74.0,39.0,101.0,29.0
13268,11.0,0.0,4.0,45.0,51.0,112.0,49.0,74.0,52.0,46.0,0.0,50.0,0.0
13269,20.0,24.0,21.0,21.0,3.0,79.0,40.0,75.0,28.0,18.0,0.0,37.0,0.0
13270,0.0,51.0,29.0,64.0,21.0,46.0,26.0,82.0,79.0,0.0,18.0,33.0,0.0
13271,0.0,16.0,39.0,48.0,16.0,59.0,43.0,61.0,92.0,0.0,9.0,37.0,0.0
13272,9.0,78.0,24.0,62.0,50.0,78.0,66.0,75.0,51.0,49.0,9.0,30.0,0.0
13273,53.0,66.0,20.0,44.0,56.0,113.0,53.0,32.0,109.0,43.0,36.0,14.0,17.0
13274,43.0,46.0,36.0,44.0,29.0,122.6049868,53.0,75.0,88.0,75.0,60.0,28.0,43.0
13275,25.0,69.0,28.0,57.0,61.0,110.0,57.0,95.0,89.0,91.0,21.0,54.0,34.0
13276,15.0,54.0,14.0,57.0,44.0,122.6049868,39.0,94.0,23.0,73.0,61.0,56.0,0.0
13277,12.0,35.0,20.0,58.0,90.0,101.0,19.0,58.0,94.0,31.0,64.0,87.0,8.0
13278,5.0,15.0,17.0,29.0,45.0,28.0,61.0,83.0,128.0,51.0,60.0,32.0,9.0
13279,20.0,58.0,47.0,51.0,56.0,33.0,22.0,95.0,99.0,83.0,49.0,1.0,24.0
13280,0.0,53.0,34.0,62.0,64.0,0.0,35.0,37.0,66.0,43.0,54.0,4.0,0.0
13281,26.0,0.0,31.0,68.0,41.0,96.0,59.0,32.0,99.0,30.0,48.0,22.0,28.0
13282,36.0,58.0,36.0,73.0,96.0,122.6049868,33.0,55.0,67.0,28.0,50.0,67.0,0.0
13283,24.0,40.0,23.0,68.0,55.0,82.0,46.0,54.0,81.0,11.0,0.0,76.0,5.0
13284,19.0,66.0,0.0,36.0,48.0,53.0,33.0,68.0,62.0,0.0,14.0,92.0,5.0
13285,40.0,65.0,11.0,57.0,18.0,112.0,28.0,53.0,105.0,29.0,0.0,95.0,11.0
13286,61.0,31.0,3.0,64.0,92.0,103.0,20.0,45.0,65.0,4.0,0.0,32.0,10.0
13287,28.0,53.0,31.0,35.0,90.0,75.0,42.0,15.0,133.0379012,14.0,5.0,34.0,50.0
13288,32.0,28.0,6.0,46.0,79.0,31.0,43.0,0.0,98.0,99.0,59.0,56.0,65.0
13289,49.0,27.0,8.0,74.0,21.0,91.0,56.0,46.0,87.0,1.0,57.0,70.0,50.0
13290,28.0,38.0,0.0,76.0,45.0,58.0,45.0,53.0,62.0,40.0,70.0,62.0,62.0
13291,4.0,14.0,8.0,54.0,80.0,118.0,45.0,75.0,108.0,67.0,44.0,45.0,64.0
13292,62.0,102.0,2.0,39.0,3.0,83.0,57.0,42.0,114.0,55.0,42.0,0.0,8.0
13293,36.0,36.0,33.0,66.0,39.0,56.0,36.0,71.0,70.0,23.0,40.0,0.0,53.0
13294,42.0,51.0,38.0,89.0,73.0,103.0,45.0,70.0,8.0,15.0,36.0,83.0,3.0
13295,27.0,57.0,47.0,46.0,74.0,72.0,43.0,62.0,0.0,69.0,23.0,32.0,33.0
13296,47.0,0.0,36.0,37.0,22.0,21.0,45.0,65.0,22.0,79.0,47.0,24.0,46.0
13297,16.0,59.0,20.0,55.0,2.0,42.0,48.0,64.0,56.0,76.0,26.0,28.0,63.0
13298,1.0,10.0,17.0,27.0,3.0,117.0,46.0,47.0,96.0,28.0,3.0,30.0,32.0
13299,1.0,69.0,5.0,59.0,36.0,103.0,50.0,44.0,94.0,44.0,21.0,60.0,29.0
13300,24.0,52.0,2.0,13.0,16.0,99.0,34.0,64.0,71.0,15.0,43.0,57.0,23.0
13301,66.0,30.0,38.0,74.0,86.0,121.0,51.0,67.0,88.0,34.0,0.0,86.0,45.0
13302,29.0,68.0,39.0,34.0,88.0,82.0,43.0,75.0,87.0,19.0,30.0,56.0,86.0
13303,37.0,66.0,30.0,29.0,72.0,34.0,42.0,33.0,87.0,74.0,48.0,42.0,74.0
13304,39.0,19.0,15.0,32.0,96.0,58.0,4.0,6.0,90.0,10.0,0.0,32.0,30.0
13305,33.0,99.0,37.0,47.0,51.0,92.0,0.0,62.0,96.0,39.0,0.0,56.0,37.0
13306,27.0,65.0,72.0,28.0,32.0,122.6049868,15.0,66.0,79.0,43.0,0.0,55.0,38.0
13307,26.0,88.0,37.0,64.0,26.0,92.0,20.0,59.0,105.0,48.0,5.0,15.0,25.0
13308,34.0,29.0,26.0,65.0,82.0,111.0,17.0,39.0,16.0,90.0,17.0,14.0,27.0
13309,38.0,59.0,20.0,64.0,113.0,99.0,31.0,18.0,58.0,27.0,84.0,18.0,39.0
13310,18.0,72.0,29.0,48.0,27.0,56.0,42.0,100.0,128.0,12.0,0.0,7.0,44.0
13311,17.0,36.0,12.0,62.0,11.0,102.0,26.0,78.0,118.0,43.0,0.0,14.0,38.0
13312,15.0,0.0,38.0,68.0,53.0,83.0,52.0,60.0,69.0,4.0,0.0,28.0,20.0
13313,41.0,0.0,50.0,80.0,61.0,50.0,68.0,75.0,79.0,22.0,0.0,52.0,36.0
13314,50.0,47.0,5.0,70.0,16.0,103.0,23.0,61.0,77.0,62.0,0.0,65.0,32.0
13315,18.0,31.0,30.0,50.0,40.0,28.0,29.0,87.0,102.0,19.0,0.0,91.0,3.0
13316,4.0,74.0,30.0,51.0,106.0,23.0,40.0,68.0,121.0,10.0,17.0,75.0,9.0
13317,38.0,66.0,18.0,76.0,65.0,31.0,41.0,41.0,55.0,41.0,0.0,55.0,19.0
13318,55.0,59.0,16.0,66.0,61.0,122.6049868,74.0,9.0,38.0,95.0,0.0,95.0,21.0
13319,72.0,100.0,15.0,50.0,57.0,68.0,42.0,48.0,53.0,96.0,13.0,45.0,21.0
13320,48.0,61.0,0.0,72.0,43.0,62.0,50.0,63.0,40.0,3.0,4.0,60.0,66.0
13321,59.0,15.0,12.0,28.0,70.0,83.0,7.0,65.0,105.0,24.0,1.0,82.0,42.0
13322,81.0,61.0,11.0,45.0,99.0,37.0,58.0,58.0,126.0,53.0,7.0,38.0,61.0
13323,3.0,10.0,46.0,33.0,57.0,87.0,34.0,57.0,107.0,66.0,8.0,26.0,21.0
13324,35.0,42.0,53.0,36.0,49.0,118.0,40.0,67.0,82.0,10.0,0.0,26.0,10.0
13325,16.0,42.0,13.0,82.0,100.0,109.0,43.0,52.0,79.0,0.0,0.0,6.0,27.0
13326,28.0,88.0,28.0,76.0,114.3688469,60.0,55.0,53.0,89.0,25.0,17.0,46.0,49.0
13327,43.0,95.0,7.0,57.0,82.0,9.0,23.0,100.0,106.0,8.0,3.0,65.0,55.0
13328,19.0,32.0,35.0,52.0,70.0,30.0,65.0,65.0,95.0,1.0,0.0,69.0,57.0
13329,0.0,32.0,29.0,40.0,53.0,35.0,65.0,39.0,61.0,17.0,0.0,42.0,50.0
13330,0.0,65.0,30.0,74.0,45.0,117.0,46.0,65.0,80.0,19.0,0.0,15.0,10.0
13331,6.0,94.0,3.0,91.06718722,11.0,83.0,50.0,57.0,108.0,102.0,6.0,35.0,0.0
13332,14.0,30.0,35.0,55.0,38.0,122.6049868,46.0,56.0,56.0,27.0,17.0,9.0,14.0
13333,42.0,28.0,39.0,74.0,96.0,122.6049868,55.0,62.0,29.0,32.0,0.0,6.0,6.0
13334,33.0,53.0,35.0,55.0,96.0,87.0,53.0,8.0,110.0,73.0,1.0,2.0,9.0
13335,17.0,45.0,17.0,28.0,49.0,20.0,50.0,42.0,46.0,17.0,11.0,39.0,27.0
13336,71.0,6.0,12.0,68.0,37.0,20.0,37.0,92.0,86.0,31.0,6.0,85.0,73.0
13337,53.0,20.0,11.0,56.0,101.0,37.0,25.0,90.0,92.0,17.0,47.0,69.0,28.0
13338,7.0,34.0,21.0,42.0,69.0,47.0,44.0,71.0,118.0,77.0,51.0,96.0,19.0
13339,3.0,77.0,0.0,64.0,38.0,106.0,64.0,53.0,92.0,77.0,40.0,47.0,11.0
13340,8.0,61.0,26.0,59.0,42.0,36.0,89.0,40.0,118.0,42.0,60.0,81.0,64.0
13341,13.0,70.0,50.0,68.0,71.0,43.0,63.0,73.0,71.0,92.0,39.0,40.0,63.0
13342,33.0,82.0,34.0,68.0,56.0,94.0,43.0,42.0,57.0,64.0,76.0,25.0,67.0
13343,4.0,44.0,26.0,83.0,85.0,84.0,62.0,85.0,35.0,44.0,78.0,83.0,59.0
13344,49.0,85.0,22.0,76.0,75.0,89.0,53.0,56.0,73.0,66.0,39.0,78.0,87.0
13345,28.0,44.0,22.0,45.0,23.0,110.0,21.0,59.0,117.0,18.0,0.0,64.0,35.0
13346,1.0,81.0,39.0,19.0,48.0,85.0,24.0,61.0,74.0,74.0,0.0,49.0,57.0
13347,49.0,8.0,29.0,36.0,33.0,93.0,47.0,82.0,98.0,101.0,1.0,59.0,39.0
13348,55.0,72.0,26.0,67.0,87.0,34.0,61.0,69.0,100.0,67.0,38.0,23.0,25.0
13349,27.0,58.0,30.0,71.0,91.0,52.0,46.0,48.0,91.0,55.0,68.0,49.0,67.0
13350,12.0,57.0,8.0,77.0,35.0,98.0,43.0,77.0,133.0,39.0,38.0,81.0,58.0
13351,57.0,62.0,15.0,71.0,45.0,53.0,36.0,86.0,86.0,35.0,45.0,47.0,50.0
13352,58.0,88.0,16.0,57.0,47.0,114.0,78.0,44.0,102.0,71.0,35.0,42.0,24.0
13353,49.0,22.0,42.0,35.0,29.0,47.0,55.0,34.0,85.0,80.0,59.0,31.0,16.0
13354,7.0,91.0,32.0,60.0,86.0,0.0,60.0,71.0,87.0,32.0,65.0,2.0,0.0
13355,51.0,73.0,1.0,66.0,76.0,26.0,48.0,79.0,74.0,44.0,56.0,3.0,0.0
13356,16.0,108.0,7.0,55.0,26.0,55.0,74.0,61.0,65.0,32.0,59.0,0.0,21.0
13357,17.0,75.0,18.0,65.0,36.0,78.0,45.0,77.0,68.0,0.0,45.0,12.0,25.0
13358,8.0,73.0,26.0,52.0,43.0,82.0,40.0,87.0,120.0,1.0,30.0,32.0,41.0
13359,46.0,48.0,66.0,74.0,26.0,76.0,0.0,46.0,58.0,83.0,56.0,48.0,44.0
13360,12.0,90.0,46.0,70.0,81.0,96.0,32.0,70.0,76.0,74.0,56.0,18.0,80.0
13361,27.0,50.0,44.0,49.0,89.0,57.0,50.0,74.0,18.0,74.0,56.0,40.0,34.0
13362,50.0,12.0,31.0,53.0,102.0,56.0,63.0,70.0,82.0,6.0,82.0,35.0,10.0
13363,20.0,27.0,50.0,14.0,67.0,28.0,66.0,51.0,108.0,84.0,70.0,0.0,0.0
13364,7.0,31.0,43.0,73.0,81.0,20.0,51.0,74.0,80.0,84.0,40.0,34.0,0.0
13365,21.0,32.0,57.0,44.0,72.0,38.0,38.0,61.0,96.0,28.0,72.0,19.0,19.0
13366,21.0,26.0,17.0,76.0,49.0,62.0,47.0,66.0,95.0,20.0,61.0,0.0,73.0
13367,74.0,37.0,35.0,38.0,47.0,85.0,34.0,43.0,33.0,0.0,13.0,29.0,43.0
13368,21.0,76.0,35.0,71.0,21.0,57.0,46.0,65.0,93.0,38.0,23.0,40.0,44.0
13369,52.0,9.0,42.0,41.0,36.0,101.0,43.0,97.0,92.0,18.0,0.0,0.0,51.0
13370,44.0,111.0,25.0,57.0,108.0,119.0,50.0,65.0,66.0,32.0,42.0,1.0,19.0
13371,1.0,78.0,44.0,70.0,87.0,95.0,48.0,46.0,97.0,57.0,56.0,17.0,5.0
13372,0.0,47.0,0.0,55.0,41.0,122.6049868,51.0,86.0,58.0,1.0,57.0,9.0,22.0
13373,4.0,66.0,14.0,66.0,71.0,50.0,38.0,52.0,53.0,21.0,26.0,34.0,9.0
13374,41.0,45.0,22.0,62.0,47.0,78.0,18.0,65.0,44.0,48.0,33.0,33.0,0.0
13375,19.0,65.0,30.0,83.0,73.0,109.0,65.0,69.0,103.0,41.0,45.0,34.0,0.0
13376,6.0,33.0,46.0,35.0,54.0,122.6049868,77.0,95.0,121.0,68.0,65.0,24.0,0.0
13377,53.0,40.0,44.0,50.0,63.0,113.0,43.0,54.0,91.0,69.0,60.0,19.0,40.0
13378,31.0,113.0,34.0,48.0,87.0,75.0,57.0,82.0,80.0,67.0,67.0,42.0,63.0
13379,23.0,107.0,22.0,53.0,54.0,52.0,29.0,77.0,86.0,56.0,33.0,34.0,79.0
13380,35.0,58.0,28.0,64.0,45.0,121.0,17.0,53.0,65.0,4.0,28.0,36.0,80.0
13381,41.0,85.0,23.0,54.0,77.0,92.0,12.0,60.0,93.0,6.0,30.0,38.0,49.0
13382,51.0,13.0,0.0,62.0,33.0,71.0,3.0,78.0,97.0,16.0,36.0,41.0,63.0
13383,27.0,34.0,13.0,36.0,73.0,85.0,78.0,41.0,89.0,18.0,45.0,0.0,25.0
13384,6.0,73.0,5.0,64.0,93.0,100.0,51.0,33.0,29.0,47.0,44.0,0.0,29.0
13385,45.0,54.0,0.0,43.0,39.0,66.0,42.0,57.0,81.0,95.0,46.0,0.0,58.0
13386,64.0,55.0,0.0,57.0,27.0,42.0,10.0,86.0,27.0,61.0,84.0,16.0,20.0
13387,21.0,56.0,3.0,42.0,105.0,29.0,48.0,52.0,130.0,93.0,33.0,21.0,21.0
13388,22.0,9.0,7.0,71.0,53.0,5.0,45.0,78.0,73.0,79.0,15.0,1.0,14.0
13389,33.0,5.0,10.0,61.0,27.0,82.0,47.0,47.0,75.0,82.0,65.0,26.0,69.0
13390,41.0,78.0,34.0,51.0,83.0,22.0,30.0,76.0,106.0,54.0,31.0,76.0,7.0
13391,17.0,81.0,39.0,42.0,45.0,79.0,34.0,58.0,84.0,97.0,66.0,59.0,30.0
13392,40.0,97.0,31.0,74.0,36.0,87.0,64.0,59.0,47.0,31.0,9.0,55.0,45.0
13393,10.0,73.0,27.0,42.0,65.0,122.6049868,67.0,70.0,70.0,22.0,46.0,65.0,34.0
13394,32.0,87.0,47.0,37.0,64.0,58.0,52.0,67.0,119.0,28.0,53.0,75.0,64.0
13395,25.0,43.0,45.0,52.0,51.0,48.0,62.0,61.0,40.0,99.0,88.0,66.0,49.0
13396,8.0,39.0,20.0,48.0,40.0,109.0,16.0,82.0,69.0,93.0,80.0,7.0,45.0
13397,49.0,81.0,33.0,41.0,47.0,21.0,53.0,49.0,86.0,74.0,33.0,4.0,82.0
13398,41.0,0.0,32.0,50.0,43.0,7.0,34.0,74.0,117.0,85.0,67.0,22.0,29.0
13399,36.0,50.0,35.0,37.0,7.0,113.0,54.0,69.0,120.0,115.0,105.0,52.0,38.0
13400,39.0,42.0,14.0,28.0,6.0,91.0,58.0,58.0,57.0,9.0,52.0,46.0,26.0
13401,29.0,76.0,39.0,65.0,86.0,45.0,26.0,61.0,89.0,39.0,35.0,0.0,41.0
13402,30.0,81.0,49.0,34.0,50.0,111.0,61.0,58.0,113.0,22.0,36.0,41.0,49.0
13403,12.0,103.0,37.0,72.0,57.0,81.0,39.0,50.0,101.0,78.0,27.0,18.0,33.0
13404,37.0,92.0,29.0,79.0,23.0,80.0,38.0,64.0,90.0,10.0,11.0,69.0,62.0
13405,30.0,68.0,13.0,59.0,51.0,55.0,0.0,90.0,93.0,42.0,46.0,85.0,82.0
13406,59.0,12.0,9.0,9.0,56.0,34.0,31.0,76.0,89.0,41.0,56.0,77.0,38.0
13407,47.0,60.0,20.0,39.0,32.0,70.0,64.0,75.0,74.0,75.0,65.0,69.0,87.0
13408,11.0,58.0,16.0,53.0,90.0,33.0,59.0,52.0,74.0,108.0,59.0,56.0,51.0
13409,49.0,32.0,0.0,44.0,33.0,56.0,39.0,57.0,80.0,5.0,73.0,79.0,35.0
13410,50.0,59.0,2.0,79.0,44.0,68.0,56.0,60.0,64.0,2.0,88.0,54.0,21.0
13411,26.0,73.0,11.0,58.0,88.0,94.0,64.0,74.0,71.0,36.0,65.0,83.0,67.0
13412,63.0,90.0,8.0,32.0,54.0,103.0,50.0,84.0,76.0,53.0,79.0,100.0,67.0
13413,53.0,26.0,0.0,27.0,80.0,59.0,64.0,64.0,80.0,108.0,76.0,97.0,0.0
13414,44.0,76.0,9.0,71.0,76.0,63.0,41.0,94.0,30.0,87.0,48.0,50.0,94.0
13415,9.0,63.0,4.0,52.0,75.0,35.0,58.0,57.0,38.0,84.0,75.0,51.0,46.0
13416,2.0,73.0,25.0,43.0,4.0,114.0,59.0,72.0,40.0,41.0,67.0,76.0,35.0
13417,0.0,62.0,46.0,54.0,5.0,59.0,45.0,41.0,2.0,29.0,57.0,84.0,51.0
13418,27.0,61.0,24.0,81.0,8.0,6.0,26.0,81.0,35.0,5.0,38.0,35.0,31.0
13419,40.0,92.0,25.0,54.0,71.0,41.0,36.0,66.0,71.0,1.0,83.0,82.0,32.0
13420,33.0,108.0,2.0,46.0,103.0,115.0,86.0,77.0,66.0,49.0,87.0,58.0,4.0
13421,21.0,112.0,0.0,73.0,63.0,103.0,29.0,89.0,16.0,109.0,73.0,77.0,56.0
13422,27.0,86.0,14.0,42.0,80.0,87.0,37.0,95.0,0.0,101.0,70.0,15.0,44.0
13423,5.0,115.1165388,54.0,73.0,91.0,81.0,71.0,75.0,20.0,67.0,72.0,41.0,33.0
13424,14.0,90.0,17.0,57.0,91.0,96.0,26.0,50.0,0.0,24.0,84.0,55.0,39.0
13425,37.0,41.0,44.0,55.0,68.0,39.0,66.0,77.0,0.0,75.0,70.0,47.0,56.0
13426,32.0,79.0,35.0,21.0,78.0,72.0,36.0,64.0,0.0,51.0,91.0,68.0,31.0
13427,0.0,73.0,46.0,1.0,27.0,75.0,40.0,83.0,0.0,59.0,52.0,41.0,30.0
13428,48.0,85.0,69.0,76.0,14.0,14.0,51.0,59.0,0.0,94.0,91.0,54.0,34.0
13429,13.0,72.0,67.0,16.0,97.0,44.0,54.0,50.0,0.0,23.0,15.0,70.0,33.0
13430,43.0,108.0,44.0,54.0,56.0,47.0,64.0,73.0,61.0,70.0,40.0,65.0,10.0
13431,64.0,93.0,31.0,48.0,73.0,60.0,54.0,87.0,0.0,87.0,67.0,44.0,47.0
13432,68.0,35.0,30.0,45.0,77.0,83.0,33.0,61.0,0.0,9.0,12.0,37.0,48.0
13433,47.0,67.0,48.0,43.0,90.0,118.0,52.0,47.0,0.0,8.0,45.0,44.0,95.0
13434,46.0,13.0,19.0,51.0,78.0,80.0,54.0,30.0,4.0,75.0,79.0,30.0,67.0
13435,32.0,81.0,15.0,36.0,104.0,57.0,46.0,85.0,3.0,15.0,48.0,16.0,118.5263887
13436,35.0,29.0,30.0,12.0,65.0,47.0,32.0,72.0,0.0,0.0,70.0,35.0,11.0
13437,25.0,75.0,4.0,38.0,22.0,88.0,55.0,84.0,0.0,55.0,65.0,1.0,20.0
13438,0.0,37.0,0.0,29.0,6.0,11.0,70.0,81.0,0.0,93.0,56.0,26.0,24.0
13439,30.0,68.0,9.0,49.0,91.0,71.0,68.0,48.0,0.0,63.0,80.0,80.0,58.0
13440,43.0,76.0,0.0,22.0,78.0,107.0,55.0,70.0,0.0,51.0,61.0,24.0,66.0
13441,56.0,37.0,22.0,6.0,87.0,68.0,72.0,59.0,0.0,67.0,71.0,11.0,42.0
13442,23.0,64.0,0.0,1.0,46.0,46.0,0.0,82.0,0.0,96.0,37.0,32.0,29.0
13443,0.0,84.0,0.0,13.0,109.0,107.0,41.0,57.0,0.0,39.0,76.0,65.0,71.0
13444,33.0,95.0,0.0,39.0,101.0,81.0,70.0,73.0,33.0,59.0,60.0,97.0,31.0
13445,5.0,81.0,0.0,44.0,106.0,95.0,57.0,75.0,0.0,0.0,96.0,83.0,21.0
13446,29.0,78.0,0.0,1.0,37.0,105.0,55.0,57.0,0.0,0.0,91.0,14.0,46.0
13447,17.0,85.0,0.0,6.0,48.0,82.0,39.0,86.0,7.0,78.0,45.0,85.0,84.0
13448,52.0,59.0,0.0,15.0,95.0,101.0,47.0,73.0,1.0,60.0,79.0,74.0,55.0
13449,41.0,37.0,6.0,7.0,45.0,22.0,36.0,72.0,43.0,65.0,59.0,78.0,33.0
13450,1.0,78.0,27.0,8.0,96.0,42.0,61.0,36.0,7.0,0.0,54.0,58.0,65.0
13451,21.0,12.0,43.0,41.0,33.0,60.0,38.0,80.0,12.0,67.0,9.0,20.0,9.0
13452,10.0,57.0,4.0,10.0,87.0,48.0,55.0,84.0,6.0,10.0,53.0,4.0,44.0
13453,35.0,28.0,17.0,7.0,79.0,64.0,47.0,81.0,97.0,39.0,77.0,17.0,26.0
13454,24.0,28.0,0.0,43.0,77.0,113.0,25.0,89.0,78.0,79.0,1.0,26.0,63.0
13455,26.0,55.0,0.0,46.0,71.0,104.0,29.0,81.0,37.0,68.0,0.0,24.0,62.0
13456,27.0,77.0,0.0,47.0,33.0,108.0,0.0,56.0,9.0,26.0,8.0,61.0,51.0
13457,45.0,69.0,0.0,2.0,53.0,94.0,12.0,76.0,41.0,49.0,12.0,41.0,13.0
13458,55.0,57.0,0.0,24.0,88.0,65.0,50.0,54.0,33.0,27.0,30.0,34.0,14.0
13459,58.0,39.0,0.0,42.0,45.0,17.0,61.0,71.0,4.0,22.0,41.0,31.0,43.0
13460,26.0,54.0,0.0,27.0,91.0,96.0,60.0,78.0,33.0,51.0,76.0,49.0,53.0
